"9787550004115","致我们终将逝去的青春","辛夷坞","29.80","百花洲文艺出版社","http://img3.douban.com/spic/s26252236.jpg"
"9787513311199","沉默的教室","(日)折原一","36.00","新星出版社","http://img3.douban.com/spic/s26338191.jpg"
"9787108043610","是，首相","(英)乔纳森·林恩","50.00","生活·读书·新知三联书店","http://img3.douban.com/spic/s26307560.jpg"
"9787532760572","无可慰藉","(英)石黑一雄","58.00","上海译文出版社","http://img3.douban.com/spic/s26344307.jpg"
"9787544731683","地下世界","(美)唐·德里罗","88.00","译林出版社","http://img3.douban.com/spic/s24613052.jpg"
"9787544264778","每当想起你","[英 ]萝西·埃里森","29.80","南海出版公司","http://img3.douban.com/spic/s24924712.jpg"
"9787501991334","爱自己，好好吃早餐","蜜思 编著","28.00","中国轻工业出版社","http://img3.douban.com/spic/s26164714.jpg"
"9787544735957","他们说","郝明义","22.80","译林出版社","http://img3.douban.com/spic/s24965837.jpg"
"9787501991310","幸福，一手“煲”办","蜜思 编著","28.00","中国轻工业出版社","http://img3.douban.com/spic/s26164740.jpg"
"9787536066984","出梁庄记","梁鸿","39.80","花城出版社","http://img3.douban.com/spic/s26149652.jpg"
"9787543693135","世界这么大，还是遇见你","嘉倩","32","青岛出版社","http://img3.douban.com/spic/s26320986.jpg"
"9787115308108","具体数学","Ronald L.Graham","99.00","人民邮电出版社","http://img3.douban.com/spic/s26372180.jpg"
"9787562472247","最后一场雪","[法] 于贝尔·曼加莱利","20.00","重庆大学出版社","http://img3.douban.com/spic/s25403245.jpg"
"9787539955681","遥远地球之歌","[英] 阿瑟·克拉克","29.9","江苏文艺出版社","http://img3.douban.com/spic/s26379304.jpg"
"9787208111691","荒野侦探","[智利] 罗贝托·波拉尼奥"," 59.00","世纪文景/上海人民出版社","http://img3.douban.com/spic/s26256816.jpg"
"9787540460914","异形生存手册","陈飞","38.00","湖南文艺出版社","http://img3.douban.com/spic/s26384457.jpg"
"9787544264815","亲爱的，我不会把你交给绝望","(美)查尔斯·马丁","33.00","南海出版公司","http://img3.douban.com/spic/s25979725.jpg"
"9787544734561","圣徒与罪人","[爱尔兰]艾德娜·奥布莱恩","26","译林出版社","http://img3.douban.com/spic/s26261107.jpg"
"9787544730952","欧米伽点","(美)唐·德里罗","25","译林出版社","http://img3.douban.com/spic/s24613047.jpg"
